country,country_code,version,effective_from,profile_id,profile_label_fr,profile_label_en,smic_multiple,gross_monthly_eur,ivs_employer_monthly_eur,ivs_employee_monthly_eur,aggiuntivo_1_percent_monthly_eur,naspi_monthly_eur,cigo_monthly_eur,cigs_employer_monthly_eur,cigs_employee_monthly_eur,maternita_monthly_eur,fondo_garanzia_tfr_monthly_eur,cuaf_monthly_eur,inail_monthly_eur,tfr_accrual_monthly_eur,irpef_lorda_annual_eur,detrazione_lavoro_dipendente_annual_eur,ulteriore_detrazione_annual_eur,trattamento_integrativo_annual_eur,addizionale_regionale_annual_eur,addizionale_comunale_annual_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_contribution_rate,employer_contribution_rate,net_before_income_tax_monthly_eur,income_tax_monthly_eur,net_after_income_tax_monthly_eur,employer_cost_monthly_eur,social_wedge_monthly_eur,total_wedge_after_income_tax_monthly_eur,cost_to_net_ratio,cost_to_net_after_income_tax_ratio,delta_gross_monthly_eur,delta_net_before_income_tax_monthly_eur,delta_net_after_income_tax_monthly_eur,delta_employer_cost_monthly_eur,delta_social_wedge_monthly_eur,delta_total_wedge_after_income_tax_monthly_eur,marginal_net_before_income_tax_rate,marginal_net_after_income_tax_rate,marginal_employer_cost_rate,marginal_social_wedge_rate,marginal_total_wedge_after_income_tax_rate
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.55,8216.694035,1956.39485,755.114182,35.313607,132.288774,164.333881,49.300164,24.650082,37.796793,16.433388,55.873519,41.08347,567.560532,30392.339407,0.0,0.0,0.0,2957.685819,799.374546,815.077871,2453.504839,0.09919778775578646,0.29860000000000003,7401.616164,2845.783314,4555.83285,11237.759406,3836.143242,6681.926556,1.518284541804931,2.4666750903344785,23.14561700000013,20.717641999999614,10.932699999999386,31.655659999998534,10.938018000000284,20.722960000000057,0.8951000096475933,0.4723442887696329,1.367674061140749,0.4725740514932146,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.56,8239.839652,1961.905821,757.241264,35.545063,132.661418,164.796793,49.439038,24.719519,37.903262,16.479679,56.03091,41.199198,569.159294,30499.242438,0.0,0.0,0.0,2965.964589,801.612051,817.505846,2460.41612,0.09921380520591064,0.2986,7422.333806,2855.568256,4566.765549,11269.415067,3847.081261,6702.649517,1.518311539384449,2.4677016905748905,23.14561700000013,20.717641999999614,10.932698999999957,31.65566100000069,10.938018999999713,20.722960999999486,0.8951000096475933,0.4723442455649333,1.3676741043455662,0.47257409469791417,0.8953298155758549
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.57,8262.985269,1967.416793,759.368346,35.776519,133.034063,165.259705,49.577912,24.788956,38.009732,16.525971,56.1883,41.314926,570.758057,30606.14547,0.0,0.0,0.0,2974.243358,803.849556,819.933821,2467.327401,0.09922973292242071,0.29860000000000003,7443.051448,2865.353199,4577.698249,11301.070727,3858.019279,6723.372478,1.518338386669109,2.4687233872539966,23.14561700000013,20.717642000000524,10.932700000000295,31.655660000000353,10.938018000000284,20.722961000000396,0.8951000096476326,0.4723442887696722,1.3676740611408276,0.4725740514932146,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.58,8286.130886,1972.927764,761.495428,36.007976,133.406707,165.722618,49.716785,24.858393,38.116202,16.572262,56.34569,41.430654,572.356819,30713.048501,0.0,0.0,0.0,2982.522128,806.087062,822.361797,2474.238683,0.0992455716572743,0.29860000000000003,7463.769089,2875.138141,4588.630948,11332.726387,3868.957298,6744.095439,1.5183650849104582,2.469740215420919,23.14561700000013,20.717641000000185,10.932698999999957,31.655660000000353,10.938018999999713,20.722960999999486,0.8950999664428937,0.4723442455649333,1.3676740611408276,0.47257409469791417,0.8953298155758549
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.59,8309.276503,1978.438735,763.622511,36.239432,133.779352,166.18553,49.855659,24.92783,38.222672,16.618553,56.50308,41.546383,573.955581,30819.951533,0.0,0.0,0.0,2990.800898,808.324567,824.789772,2481.149964,0.09926132215405067,0.29860000000000003,7484.486731,2884.923083,4599.563648,11364.382047,3879.895316,6764.818399,1.518391635346188,2.4707522097915473,23.14561699999831,20.717641999999614,10.932700000000295,31.655659999998534,10.938018000000284,20.722960000000057,0.8951000096476636,0.47234428876970935,1.3676740611408564,0.4725740514932517,0.8953297723712256
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.6,8332.42212,1983.949707,765.749593,36.470888,134.151996,166.648442,49.994533,24.997266,38.329142,16.664844,56.66047,41.662111,575.554343,30926.854564,0.0,0.0,0.0,2999.079667,810.562072,827.217747,2488.061245,0.0992769851480672,0.2986,7505.204373,2894.708025,4610.496348,11396.037708,3890.833335,6785.54136,1.518418039200322,2.4717594047524876,23.14561700000013,20.717641999999614,10.932699999999386,31.65566100000069,10.938018999999713,20.722961000000396,0.8951000096475933,0.4723442887696329,1.3676741043455662,0.47257409469791417,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.61,8355.567737,1989.460678,767.876675,36.702344,134.524641,167.111355,50.133406,25.066703,38.435612,16.711135,56.817861,41.777839,577.153105,31033.757596,0.0,0.0,0.0,3007.358437,812.799578,829.645722,2494.972526,0.09929256136649361,0.29860000000000003,7525.922015,2904.492968,4621.429047,11427.693368,3901.771353,6806.264321,1.5184442976834058,2.4727618343649618,23.14561700000013,20.717642000000524,10.932698999999957,31.655660000000353,10.938018000000284,20.722960999999486,0.8951000096476326,0.4723442455649333,1.3676740611408276,0.4725740514932146,0.8953298155758549
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.62,8378.713354,1994.97165,770.003757,36.9338,134.897285,167.574267,50.27228,25.13614,38.542081,16.757427,56.975251,41.893567,578.751867,31140.660628,0.0,0.0,0.0,3015.637207,815.037083,832.073698,2501.883808,0.09930805152846464,0.2986000000000001,7546.639656,2914.27791,4632.361747,11459.349028,3912.709372,6826.987282,1.5184704119926933,2.4737595323686423,23.14561700000013,20.717641000000185,10.932700000000295,31.655660000000353,10.938018999999713,20.722961000000396,0.8950999664428937,0.4723442887696722,1.3676740611408276,0.47257409469791417,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.63,8401.858971,2000.482621,772.130839,37.165256,135.269929,168.037179,50.411154,25.205577,38.648551,16.803718,57.132641,42.009295,580.350629,31247.563659,0.0,0.0,0.0,3023.915976,817.274588,834.501673,2508.795089,0.0993234563451906,0.29860000000000003,7567.357298,2924.062852,4643.294446,11491.004689,3923.64739,6847.710242,1.5184963833123257,2.474752532185439,23.14561700000013,20.717641999999614,10.932698999999957,31.655660999998872,10.938018000000284,20.722960000000057,0.8951000096475933,0.4723442455649333,1.3676741043454879,0.4725740514932146,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.64,8425.004588,2005.993592,774.257922,37.396713,135.642574,168.500092,50.550028,25.275014,38.755021,16.850009,57.290031,42.125023,581.949391,31354.466691,0.0,0.0,0.0,3032.194746,819.512094,836.929648,2515.70637,0.09933877652006647,0.2986,7588.07494,2933.847794,4654.227146,11522.660349,3934.585409,6868.433203,1.5185222128135125,2.4757408669232333,23.14561700000013,20.717642000000524,10.932700000000295,31.655660000000353,10.938018999999713,20.722960999999486,0.8951000096476326,0.4723442887696722,1.3676740611408276,0.47257409469791417,0.8953298155758549
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.65,8448.150205,2011.504564,776.385004,37.628169,136.015218,168.963004,50.688901,25.344451,38.861491,16.8963,57.447421,42.240751,583.548153,31461.369722,0.0,0.0,0.0,3040.473516,821.749599,839.357623,2522.617651,0.09935401274877863,0.29860000000000003,7608.792582,2943.632736,4665.159845,11554.316009,3945.523427,6889.156164,1.518547901654707,2.476724569379556,23.14561700000013,20.717641999999614,10.932698999999957,31.655660000000353,10.938018000000284,20.722961000000396,0.8951000096475933,0.4723442455649333,1.3676740611408276,0.4725740514932146,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.66,8471.295822,2017.015535,778.512086,37.859625,136.387863,169.425916,50.827775,25.413887,38.967961,16.942592,57.604812,42.356479,585.146915,31568.272754,0.0,0.0,0.0,3048.752285,823.987104,841.785598,2529.528932,0.09936916571941039,0.29860000000000003,7629.510224,2953.417679,4676.092545,11585.97167,3956.461446,6909.879125,1.5185734509817794,2.477703672045214,23.14561700000013,20.717641999999614,10.932700000000295,31.65566100000069,10.938018999999713,20.722961000000396,0.8951000096475933,0.4723442887696722,1.3676741043455662,0.47257409469791417,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.67,8494.441439,2022.526507,780.639168,38.091081,136.760507,169.888829,50.966649,25.483324,39.074431,16.988883,57.762202,42.472207,586.745677,31675.175785,0.0,0.0,0.0,3057.031055,826.224609,844.213574,2536.440214,0.09938423611254547,0.2986,7650.227865,2963.202621,4687.025245,11617.62733,3967.399464,6930.602085,1.5185988619281878,2.478678207107869,23.14561700000013,20.717641000000185,10.932699999999386,31.655659999998534,10.938018000000284,20.722960000000057,0.8950999664428937,0.4723442887696329,1.367674061140749,0.4725740514932146,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.68,8517.587056,2028.037478,782.76625,38.322537,137.133152,170.351741,51.105522,25.552761,39.1809,17.035174,57.919592,42.587935,588.344439,31782.078817,0.0,0.0,0.0,3065.309825,828.462115,846.641549,2543.351495,0.09939922460137009,0.2986,7670.945507,2972.987563,4697.957944,11649.28299,3978.337483,6951.325046,1.5186241356151455,2.47964820645557,23.14561700000013,20.717642000000524,10.932698999999957,31.655660000000353,10.938018999999713,20.722960999999486,0.8951000096476326,0.4723442455649333,1.3676740611408276,0.47257409469791417,0.8953298155758549
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.69,8540.732673,2033.548449,784.893333,38.553993,137.505796,170.814653,51.244396,25.622198,39.28737,17.081465,58.076982,42.703663,589.943201,31888.981849,0.0,0.0,0.0,3073.588594,830.69962,849.069524,2550.262776,0.09941413185177289,0.2986,7691.663149,2982.772505,4708.890644,11680.93865,3989.275502,6972.048007,1.5186492731517849,2.4806137016802183,23.14561700000013,20.717641999999614,10.932700000000295,31.655660000000353,10.938019000000168,20.722961000000396,0.8951000096475933,0.4723442887696722,1.3676740611408276,0.4725740946979338,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.7,8563.87829,2039.059421,787.020415,38.78545,137.87844,171.277566,51.38327,25.691635,39.39384,17.127757,58.234372,42.819391,591.541963,31995.88488,0.0,0.0,0.0,3081.867364,832.937125,851.497499,2557.174057,0.09942895852244377,0.29860000000000003,7712.380791,2992.557447,4719.823343,11712.594311,4000.21352,6992.770967,1.5186742756353206,2.481574724081011,23.14561700000013,20.717641999999614,10.932698999999957,31.65566100000069,10.938017999999829,20.722960000000057,0.8951000096475933,0.4723442455649333,1.3676741043455662,0.4725740514931949,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.71,8587.023907,2044.570392,789.147497,39.016906,138.251085,171.740478,51.522143,25.761072,39.50031,17.174048,58.391763,42.93512,593.140725,32102.787912,0.0,0.0,0.0,3090.146134,835.174631,853.925475,2564.085339,0.09944370526497086,0.2986,7733.098432,3002.34239,4730.756043,11744.249971,4011.151539,7013.493928,1.5186991441512108,2.4825313046678152,23.14561700000013,20.717641000000185,10.932700000000295,31.655659999998534,10.938019000000168,20.722960999999486,0.8950999664428937,0.4723442887696722,1.367674061140749,0.4725740946979338,0.8953298155758549
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.72,8610.169524,2050.081364,791.274579,39.248362,138.623729,172.20339,51.661017,25.830509,39.60678,17.220339,58.549153,43.050848,594.739487,32209.690943,0.0,0.0,0.0,3098.424903,837.412136,856.35345,2570.99662,0.09945837272393601,0.2986,7753.816074,3012.127332,4741.688742,11775.905631,4022.089557,7034.216889,1.5187238797733102,2.4834834741645064,23.14561700000013,20.717642000000524,10.932698999999957,31.655660000000353,10.938017999999829,20.722961000000396,0.8951000096476326,0.4723442455649333,1.3676740611408276,0.4725740514931949,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.73,8633.315141,2055.592335,793.401661,39.479818,138.996374,172.666303,51.799891,25.899945,39.71325,17.26663,58.706543,43.166576,596.33825,32316.593975,0.0,0.0,0.0,3106.703673,839.649641,858.781425,2577.907901,0.09947296153700858,0.2986000000000001,7774.533716,3021.912274,4752.621442,11807.561292,4033.027576,7054.93985,1.5187484835640288,2.484431263012256,23.14561699999831,20.717641999999614,10.932699999999386,31.65566100000069,10.938019000000168,20.722960999999486,0.8951000096476636,0.47234428876967005,1.367674104345674,0.47257409469797096,0.8953298155759252
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.74,8656.460758,2061.103306,795.528744,39.711274,139.369018,173.129215,51.938765,25.969382,39.819719,17.312922,58.863933,43.282304,597.937012,32423.497006,0.0,0.0,0.0,3114.982443,841.887147,861.2094,2584.819182,0.09948747233503796,0.29860000000000003,7795.251358,3031.697216,4763.554142,11839.216952,4043.965594,7075.66281,1.5187729565744816,2.4853747013727796,23.14561700000013,20.717642000000524,10.932700000000295,31.655660000000353,10.938017999999829,20.722960000000057,0.8951000096476326,0.4723442887696722,1.3676740611408276,0.4725740514931949,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.75,8679.606375,2066.614278,797.655826,39.94273,139.741663,173.592128,52.077638,26.038819,39.926189,17.359213,59.021323,43.398032,599.535774,32530.400038,0.0,0.0,0.0,3123.261212,844.124652,863.637375,2591.730464,0.09950190574214453,0.2986,7815.969,3041.482159,4774.486841,11870.872612,4054.903613,7096.385771,1.518797299844639,2.4863138191315293,23.14561700000013,20.717641999999614,10.932698999999957,31.655659999998534,10.938019000000168,20.722961000000396,0.8951000096475933,0.4723442455649333,1.367674061140749,0.4725740946979338,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.76,8702.751992,2072.125249,799.782908,40.174187,140.114307,174.05504,52.216512,26.108256,40.032659,17.405504,59.178714,43.51376,601.134536,32637.303069,0.0,0.0,0.0,3131.539982,846.362157,866.065351,2598.641745,0.09951626237580903,0.29860000000000003,7836.686641,3051.267101,4785.419541,11902.528273,4065.841631,7117.108732,1.518821514403474,2.4872486459008587,23.14561700000013,20.717641000000185,10.932700000000295,31.65566100000069,10.938017999999829,20.722960999999486,0.8950999664428937,0.4723442887696722,1.3676741043455662,0.4725740514931949,0.8953298155758549
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.77,8725.897609,2077.636221,801.90999,40.405643,140.486952,174.517952,52.355386,26.177693,40.139129,17.451795,59.336104,43.629488,602.733298,32744.206101,0.0,0.0,0.0,3139.818752,848.599663,868.493326,2605.553026,0.09953054284696074,0.29860000000000003,7857.404283,3061.052043,4796.35224,11934.183933,4076.77965,7137.831693,1.5188456012691067,2.4881792110231262,23.14561700000013,20.717641999999614,10.932698999999957,31.655660000000353,10.938019000000168,20.722961000000396,0.8951000096475933,0.4723442455649333,1.3676740611408276,0.4725740946979338,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.78,8749.043226,2083.147192,804.037072,40.637099,140.859596,174.980865,52.494259,26.24713,40.245599,17.498086,59.493494,43.745216,604.33206,32851.109133,0.0,0.0,0.0,3148.097521,850.837168,870.921301,2612.464307,0.09954474776006399,0.2986,7878.121925,3070.836985,4807.28494,11965.839593,4087.717668,7158.554653,1.5188695614489485,2.489105543573771,23.14561700000013,20.717642000000524,10.932699999999386,31.655660000000353,10.938017999999829,20.722960000000057,0.8951000096476326,0.4723442887696329,1.3676740611408276,0.4725740514931949,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.79,8772.188843,2088.658164,806.164155,40.868555,141.23224,175.443777,52.633133,26.316567,40.352069,17.544378,59.650884,43.860944,605.930822,32958.012164,0.0,0.0,0.0,3156.376291,853.074673,873.349276,2619.375589,0.09955887771320368,0.2986,7898.839567,3080.621927,4818.217639,11997.495253,4098.655687,7179.277614,1.5188933959398414,2.4900276723643406,23.14561700000013,20.717641999999614,10.932699000000866,31.655659999998534,10.938019000000622,20.722960999999486,0.8951000096475933,0.4723442455649726,1.367674061140749,0.4725740946979535,0.8953298155758549
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.8,8795.33446,2094.169135,808.291237,41.100011,141.604885,175.906689,52.772007,26.386003,40.458539,17.590669,59.808274,43.976672,607.529584,33064.915196,0.0,0.0,0.0,3164.655061,855.312179,875.777252,2626.28687,0.09957293329816894,0.29860000000000003,7919.557208,3090.40687,4829.150339,12029.150914,4109.593705,7200.000575,1.5189171057281956,2.4909456259454763,23.14561700000013,20.717641000000185,10.932699999999386,31.65566100000069,10.938017999999829,20.722961000000396,0.8950999664428937,0.4723442887696329,1.3676741043455662,0.4725740514931949,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.81,8818.480077,2099.680106,810.418319,41.331467,141.977529,176.369602,52.91088,26.45544,40.565008,17.63696,59.965665,44.0924,609.128346,33171.818227,0.0,0.0,0.0,3172.93383,857.549684,878.205227,2633.198151,0.09958691510053594,0.29860000000000003,7940.27485,3100.191812,4840.083038,12060.806574,4120.531724,7220.723536,1.5189406917901267,2.491859432609859,23.14561700000013,20.717641999999614,10.932698999999957,31.655660000000353,10.938019000000168,20.722961000000396,0.8951000096475933,0.4723442455649333,1.3676740611408276,0.4725740946979338,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.82,8841.625694,2105.191078,812.545401,41.562924,142.350174,176.832514,53.049754,26.524877,40.671478,17.683251,60.123055,44.208128,610.727108,33278.721259,0.0,0.0,0.0,3181.2126,859.787189,880.633202,2640.109432,0.0996008236997492,0.2986,7960.992492,3109.976754,4851.015738,12092.462234,4131.469742,7241.446496,1.5189641550915898,2.4927691203951188,23.14561700000013,20.717642000000524,10.932700000000295,31.655660000000353,10.938017999999829,20.722959999999148,0.8951000096476326,0.4723442887696722,1.3676740611408276,0.4725740514931949,0.895329772371116
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.83,8864.771311,2110.702049,814.672483,41.79438,142.722818,177.295426,53.188628,26.594314,40.777948,17.729543,60.280445,44.323857,612.32587,33385.62429,0.0,0.0,0.0,3189.491369,862.024694,883.061177,2647.020713,0.09961465966920156,0.29860000000000003,7981.710134,3119.761696,4861.948438,12124.117895,4142.407761,7262.169457,1.5189874965885113,2.4936747170867033,23.14561700000013,20.717641999999614,10.932700000000295,31.655660999998872,10.938019000000168,20.722961000000396,0.8951000096475933,0.4723442887696722,1.3676741043454879,0.4725740946979338,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.84,8887.916928,2116.213021,816.799566,42.025836,143.095463,177.758339,53.327502,26.663751,40.884418,17.775834,60.437835,44.439585,613.924632,33492.527322,0.0,0.0,0.0,3197.770139,864.2622,885.489152,2653.931995,0.09962842357631303,0.29860000000000003,8002.427776,3129.546638,4872.881137,12155.773555,4153.345779,7282.892418,1.5190107172269163,2.4945762502207005,23.14561700000013,20.717642000000524,10.932698999999957,31.655660000000353,10.938017999999829,20.722961000000396,0.8951000096476326,0.4723442455649333,1.3676740611408276,0.4725740514931949,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.85,8911.062545,2121.723992,818.926648,42.257292,143.468107,178.221251,53.466375,26.733188,40.990888,17.822125,60.595225,44.555313,615.523394,33599.430354,0.0,0.0,0.0,3206.048909,866.499705,887.917128,2660.843276,0.0996421159826083,0.29860000000000003,8023.145417,3139.331581,4883.813837,12187.429215,4164.283798,7303.615379,1.519033817943061,2.4954737470866366,23.14561700000013,20.717640999999276,10.932699999999386,31.655660000000353,10.938019000000168,20.722960999999486,0.8950999664428544,0.4723442887696329,1.3676740611408276,0.4725740946979338,0.8953298155758549
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.86,8934.208162,2127.234963,821.05373,42.488748,143.840751,178.684163,53.605249,26.802624,41.097358,17.868416,60.752616,44.671041,617.122156,33706.333385,0.0,0.0,0.0,3214.327678,868.73721,890.345103,2667.754557,0.09965573744379325,0.2986,8043.863059,3149.116523,4894.746536,12219.084876,4175.221816,7324.338339,1.519056799663554,2.4963672347302266,23.14561700000013,20.717642000000524,10.932698999999957,31.65566100000069,10.938017999999829,20.722960000000057,0.8951000096476326,0.4723442455649333,1.3676741043455662,0.4725740514931949,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.87,8957.353779,2132.745935,823.180812,42.720204,144.213396,179.147076,53.744123,26.872061,41.203827,17.914708,60.910006,44.786769,618.720918,33813.236417,0.0,0.0,0.0,3222.606448,870.974716,892.773078,2674.665838,0.09966928850982996,0.2986,8064.580701,3158.901465,4905.679236,12250.740536,4186.159835,7345.0613,1.5190796633054837,2.4972567399560908,23.14561699999831,20.717641999999614,10.932700000000295,31.655659999998534,10.938019000000168,20.722961000000396,0.8951000096476636,0.47234428876970935,1.3676740611408564,0.47257409469797096,0.8953298155759645
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.88,8980.499396,2138.256906,825.307894,42.951661,144.58604,179.609988,53.882996,26.941498,41.310297,17.960999,61.067396,44.902497,620.319681,33920.139448,0.0,0.0,0.0,3230.885218,873.212221,895.201053,2681.57712,0.09968276972501082,0.2986,8085.298343,3168.686407,4916.611935,12282.396196,4197.097853,7365.784261,1.5191024097765378,2.498142289330436,23.14561700000013,20.717642000000524,10.932698999999957,31.655660000000353,10.938017999999829,20.722960999999486,0.8951000096476326,0.4723442455649333,1.3676740611408276,0.4725740514931949,0.8953298155758549
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.89,9003.645013,2143.767878,827.434977,43.183117,144.958685,180.0729,54.02187,27.010935,41.416767,18.00729,61.224786,45.018225,621.918443,34027.04248,0.0,0.0,0.0,3239.163987,875.449726,897.629029,2688.488401,0.09969618162803134,0.2985999999999999,8106.015984,3178.471349,4927.544635,12314.051856,4208.035872,7386.507221,1.5191250399751244,2.4990239091837005,23.14561700000013,20.717640999999276,10.932700000000295,31.655660000000353,10.938019000000168,20.722960000000057,0.8950999664428544,0.4723442887696722,1.3676740611408276,0.4725740946979338,0.8953297723711553
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.9,9026.79063,2149.278849,829.562059,43.414573,145.331329,180.535813,54.160744,27.080372,41.523237,18.053581,61.382176,45.133953,623.517205,34133.945511,0.0,0.0,0.0,3247.442757,877.687232,900.057004,2695.399682,0.09970952475206203,0.2986,8126.733626,3188.256292,4938.477335,12345.707517,4218.97389,7407.230182,1.5191475547904914,2.499901625613163,23.14561700000013,20.717642000000524,10.932699999999386,31.65566100000069,10.938017999999829,20.722961000000396,0.8951000096476326,0.4723442887696329,1.3676741043455662,0.4725740514931949,0.8953298155758941
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.91,9049.936247,2154.78982,831.689141,43.646029,145.703974,180.998725,54.299617,27.149809,41.629707,18.099872,61.539566,45.249681,625.115967,34240.848543,0.0,0.0,0.0,3255.721527,879.924737,902.484979,2702.310963,0.09972279962481892,0.2986,8147.451268,3198.041234,4949.410034,12377.363177,4229.911909,7427.953143,1.5191699551028397,2.5007754644855185,23.14561700000013,20.717641999999614,10.932699000000866,31.655659999998534,10.938019000000168,20.722960999999486,0.8951000096475933,0.4723442455649726,1.367674061140749,0.4725740946979338,0.8953298155758549
Italy,IT,2026-01,2026-01-01,italy__standard_employee_roma_lazio,"Italie · salarie standard (Rome, Latium)","Italy · standard employee (Rome, Lazio)",3.92,9073.081864,2160.300792,833.816223,43.877485,146.076618,181.461637,54.438491,27.219246,41.736177,18.146164,61.696957,45.365409,626.714729,34347.751575,0.0,0.0,0.0,3264.000296,882.162242,904.912954,2709.222245,0.09973600676863313,0.2986,8168.16891,3207.826176,4960.342734,12409.018837,4240.849928,7448.676104,1.5191922417834425,2.5016454514394177,23.14561700000013,20.717642000000524,10.932699999999386,31.655660000000353,10.938018999999258,20.722961000000396,0.8951000096476326,0.4723442887696329,1.3676740611408276,0.4725740946978945,0.8953298155758941
